Tijdstip,T Westgevel,T Oostgevel,T vloer west,T vloer oost
2026-02-02T06:56:29,7.2,6.9,13.7,15.2
2026-02-02T07:06:29,7.2,7.0,13.7,15.2
2026-02-02T07:16:29,7.3,7.2,13.7,15.1
2026-02-02T07:26:29,7.2,6.9,13.7,15.1
2026-02-02T07:36:29,7.1,7.1,13.7,15.1
2026-02-02T07:46:29,7.0,7.0,13.5,15.0
2026-02-02T07:56:29,6.9,6.8,13.6,15.1
2026-02-02T08:06:29,6.9,6.9,13.6,15.0
2026-02-02T08:16:29,6.9,6.8,13.6,15.0
2026-02-02T08:26:29,6.8,6.7,13.4,15.0
2026-02-02T08:36:29,6.9,6.8,13.5,15.0
2026-02-02T08:46:29,6.9,6.8,13.5,15.0
2026-02-02T08:56:29,7.0,6.8,13.2,15.0
2026-02-02T09:06:29,6.9,6.6,13.4,14.8
2026-02-02T09:16:29,6.8,6.6,13.2,14.9
2026-02-02T09:26:29,6.8,6.7,13.4,15.0
2026-02-02T09:36:29,7.2,6.6,13.4,14.9
2026-02-02T09:46:29,8.1,7.0,13.4,15.0
2026-02-02T09:56:29,9.4,7.0,13.6,15.3
2026-02-02T10:06:29,10.5,7.5,13.6,15.6
2026-02-02T10:16:29,11.4,7.8,13.9,16.1
2026-02-02T10:26:29,11.6,7.8,13.6,15.9
2026-02-02T10:36:29,12.5,8.4,14.0,16.5
2026-02-02T10:46:29,13.2,9.2,14.5,17.2
2026-02-02T10:56:29,13.4,9.7,14.7,18.0
2026-02-02T11:06:29,12.5,10.1,15.1,18.4
2026-02-02T11:16:29,12.3,10.4,15.6,18.8
2026-02-02T11:26:29,12.1,10.8,15.9,18.1
2026-02-02T11:36:29,11.4,10.1,15.4,17.5
2026-02-02T11:46:29,11.4,10.2,15.0,17.5
2026-02-02T11:56:29,11.8,10.4,15.3,18.2
2026-02-02T12:06:29,12.5,11.0,15.6,18.9
2026-02-02T12:16:29,13.4,12.2,17.2,19.3
2026-02-02T12:26:29,12.0,11.1,16.2,17.8
2026-02-02T12:36:29,11.7,11.2,16.2,18.0
2026-02-02T12:46:29,11.9,11.1,16.3,18.4
2026-02-02T12:56:29,12.1,11.4,16.3,18.6
2026-02-02T13:06:29,12.9,12.4,17.4,19.4
2026-02-02T13:16:29,13.4,13.1,18.3,18.6
2026-02-02T13:26:29,12.1,12.1,17.2,17.5
2026-02-02T13:36:29,11.8,12.1,17.1,18.2
2026-02-02T13:46:29,11.9,12.2,17.4,18.5
2026-02-02T13:56:29,12.3,12.5,17.5,19.0
2026-02-02T14:06:29,13.7,13.9,19.1,20.2
2026-02-02T14:16:29,13.2,13.6,17.3,17.9
2026-02-02T14:26:29,12.3,13.0,17.0,18.1
2026-02-02T14:36:29,12.1,12.8,17.2,18.5
2026-02-02T14:46:29,11.9,12.7,17.5,18.8
2026-02-02T14:56:29,12.2,12.5,17.4,19.0
2026-02-02T15:06:29,12.9,13.2,18.8,18.7
2026-02-02T15:16:29,12.2,12.2,17.6,17.6
2026-02-02T15:26:29,12.1,12.4,17.8,18.2
2026-02-02T15:36:29,12.5,14.2,17.7,18.7
2026-02-02T15:46:29,13.4,16.4,18.7,20.0
2026-02-02T15:56:29,15.9,20.3,20.1,20.6
2026-02-02T16:06:29,15.8,21.3,18.7,19.0
2026-02-02T16:16:29,14.1,18.9,17.9,18.2
2026-02-02T16:26:29,13.4,16.5,18.0,18.7
2026-02-02T16:36:30,13.6,16.1,18.8,19.7
2026-02-02T16:46:30,14.5,16.5,18.9,18.8
2026-02-02T16:56:30,12.9,14.7,17.3,17.8
2026-02-02T17:06:30,12.7,14.2,17.9,18.5
2026-02-02T17:16:30,12.6,13.8,18.0,18.9
2026-02-02T17:26:30,13.4,14.5,19.0,19.1
2026-02-02T17:36:30,12.1,13.2,17.3,17.6
2026-02-02T17:46:30,12.0,12.8,17.7,18.3
2026-02-02T17:56:30,11.7,12.5,17.6,18.3
2026-02-02T18:06:30,11.6,12.2,17.7,18.5
2026-02-02T18:16:30,11.3,12.0,17.5,18.7
2026-02-02T18:26:30,11.3,11.7,17.5,18.4
2026-02-02T18:36:30,11.0,11.3,17.4,18.5
2026-02-02T18:46:30,10.6,11.1,17.2,18.4
2026-02-02T18:56:30,10.6,10.8,17.2,18.3
2026-02-02T19:06:30,10.5,10.6,16.9,18.1
2026-02-02T19:16:30,10.2,10.5,16.8,18.0
2026-02-02T19:26:30,10.0,10.4,16.8,18.0
2026-02-02T19:36:30,10.1,10.1,16.7,17.9
2026-02-02T19:46:30,9.6,9.9,16.5,17.7
2026-02-02T19:56:30,9.6,9.8,16.3,17.7
2026-02-02T20:06:30,9.4,9.5,16.2,17.6
2026-02-02T20:16:30,9.2,9.3,16.1,17.6
2026-02-02T20:26:30,9.0,9.1,16.1,17.2
2026-02-02T20:36:30,8.8,8.8,15.6,17.1
2026-02-02T20:46:30,8.4,8.8,15.6,16.9
2026-02-02T20:56:30,8.3,8.5,15.5,17.1
2026-02-02T21:06:30,8.3,8.2,15.3,16.8
2026-02-02T21:16:30,8.0,8.2,15.2,16.6
2026-02-02T21:26:30,7.7,8.0,15.0,16.6
2026-02-02T21:36:30,7.5,7.7,14.8,16.3
2026-02-02T21:46:30,7.8,7.5,14.6,16.1
2026-02-02T21:56:30,7.4,7.3,14.5,16.0
2026-02-02T22:06:30,7.2,7.4,14.5,16.1
2026-02-02T22:16:30,7.2,7.2,14.3,16.0
2026-02-02T22:26:30,7.1,7.0,14.3,15.7
2026-02-02T22:36:30,6.9,7.0,14.2,15.6
2026-02-02T22:46:30,6.9,6.8,13.7,15.4
2026-02-02T22:56:30,6.6,6.8,13.8,15.3
2026-02-02T23:06:30,6.6,6.6,13.8,15.2
2026-02-02T23:16:30,6.5,6.4,13.6,15.1
2026-02-02T23:26:30,6.3,6.3,13.5,15.0
2026-02-02T23:36:30,6.3,6.3,13.6,15.1
2026-02-02T23:46:30,6.1,6.3,13.4,14.7
2026-02-02T23:56:30,5.7,5.9,13.3,14.7
2026-02-03T00:06:30,5.9,5.9,13.1,14.7
2026-02-03T00:16:30,5.7,5.7,12.9,14.5
2026-02-03T00:26:30,5.8,5.6,12.9,14.4
2026-02-03T00:36:30,5.4,5.4,12.7,14.3
2026-02-03T00:46:30,5.3,5.4,12.7,14.3
2026-02-03T00:56:30,5.4,5.2,12.5,14.0
2026-02-03T01:06:30,5.0,5.0,12.1,13.9
2026-02-03T01:16:30,4.9,4.8,12.2,13.7
2026-02-03T01:26:30,4.8,4.7,12.1,13.5
2026-02-03T01:36:30,4.7,4.5,12.1,13.6
2026-02-03T01:46:30,4.5,4.4,11.9,13.5
2026-02-03T01:56:30,4.3,4.4,11.6,13.3
2026-02-03T02:06:30,4.1,4.4,11.6,13.2
2026-02-03T02:16:30,4.0,4.0,11.3,13.2
2026-02-03T02:26:30,3.9,3.9,11.3,13.0
2026-02-03T02:36:30,4.0,3.9,11.1,12.9
2026-02-03T02:46:30,4.0,3.8,11.2,12.8
2026-02-03T02:56:30,3.6,3.7,11.1,12.7
2026-02-03T03:06:30,3.7,3.6,10.9,12.6
2026-02-03T03:16:30,3.6,3.6,10.8,12.5
2026-02-03T03:26:30,3.4,3.5,10.7,12.3
2026-02-03T03:36:30,3.3,3.4,10.4,12.4
2026-02-03T03:46:30,3.2,3.3,10.6,12.1
2026-02-03T03:56:30,3.2,3.2,10.3,12.2
2026-02-03T04:06:30,3.2,3.2,10.3,12.0
2026-02-03T04:16:30,3.2,3.0,10.3,12.0
2026-02-03T04:26:30,2.9,3.0,10.1,11.9
2026-02-03T04:36:30,3.0,2.9,10.0,11.6
2026-02-03T04:46:30,3.1,3.0,10.3,11.8
2026-02-03T04:56:30,3.0,2.8,10.1,11.8
2026-02-03T05:06:30,2.8,2.6,10.0,11.7
2026-02-03T05:16:30,2.8,2.7,9.8,11.6
2026-02-03T05:26:30,2.8,2.7,9.8,11.6
2026-02-03T05:36:30,2.7,2.4,9.8,11.4
2026-02-03T05:46:30,2.6,2.7,9.6,11.5
2026-02-03T05:56:30,2.6,2.6,9.8,11.5
2026-02-03T06:06:30,2.5,2.5,9.6,11.4
2026-02-03T06:16:30,2.5,2.5,9.4,11.5
2026-02-03T06:26:30,2.4,2.3,9.6,11.3
2026-02-03T06:36:30,2.5,2.3,9.5,11.3
2026-02-03T06:46:30,2.5,2.2,9.4,11.2
2026-02-03T06:56:30,2.3,2.2,9.3,11.3
2026-02-03T07:06:30,2.3,2.3,9.3,11.1
2026-02-03T07:16:31,2.2,2.0,9.2,11.0
2026-02-03T07:26:31,1.8,2.1,9.2,11.1
2026-02-03T07:36:31,2.3,2.1,9.2,10.9
2026-02-03T07:46:31,2.2,1.9,9.0,10.9
2026-02-03T07:56:31,1.9,1.9,9.0,10.9
2026-02-03T08:06:31,2.0,1.8,9.1,10.8
2026-02-03T08:16:31,1.8,1.9,8.9,10.6
2026-02-03T08:26:31,1.6,1.8,8.7,10.6
2026-02-03T08:36:31,1.6,1.7,8.8,10.4
2026-02-03T08:46:31,1.9,1.6,8.9,10.6
2026-02-03T08:56:31,1.7,1.7,8.8,10.6
2026-02-03T09:06:31,1.5,1.6,8.4,10.5
2026-02-03T09:16:31,1.8,1.5,8.8,10.6
2026-02-03T09:26:31,1.8,1.6,8.6,10.6
2026-02-03T09:36:31,2.0,1.8,8.6,10.6
2026-02-03T09:46:31,1.9,1.8,8.6,10.7
2026-02-03T09:56:31,2.5,1.8,8.6,10.9
2026-02-03T10:06:31,3.5,2.2,8.9,11.0
2026-02-03T10:16:31,4.0,2.2,8.9,11.3
2026-02-03T10:26:31,4.5,2.5,9.2,11.4
2026-02-03T10:36:31,4.9,2.8,9.3,12.0
2026-02-03T10:46:31,4.8,3.1,9.6,12.2
2026-02-03T10:56:31,4.7,3.2,9.8,12.6
2026-02-03T11:06:31,4.3,3.3,10.0,12.7
2026-02-03T11:16:31,4.1,3.5,10.1,12.6
2026-02-03T11:26:31,4.2,3.6,9.9,12.7
2026-02-03T11:36:31,4.0,3.6,10.1,12.5
2026-02-03T11:46:31,4.1,3.6,10.0,12.6
2026-02-03T11:56:31,3.9,3.7,10.2,12.5
2026-02-03T12:06:31,4.0,3.7,10.2,12.5
2026-02-03T12:16:31,4.2,4.0,10.4,12.7
2026-02-03T12:26:31,4.2,3.9,10.3,12.8
2026-02-03T12:36:31,4.3,4.0,10.3,12.8
2026-02-03T12:46:31,4.4,4.2,10.6,12.9
2026-02-03T12:56:31,4.2,4.1,10.5,12.7
2026-02-03T13:06:31,4.0,4.2,10.6,12.7
2026-02-03T13:16:31,4.3,4.1,10.6,12.5
2026-02-03T13:26:31,4.2,4.0,10.7,12.6
2026-02-03T13:36:31,4.0,4.2,10.6,12.7
2026-02-03T13:46:31,4.3,4.2,10.7,12.9
2026-02-03T13:56:31,4.4,4.1,10.7,13.0
2026-02-03T14:06:31,4.6,4.2,11.0,13.1
2026-02-03T14:16:31,4.4,4.4,11.0,12.9
2026-02-03T14:26:31,4.6,4.5,11.1,12.9
2026-02-03T14:36:31,4.5,4.6,11.0,13.0
2026-02-03T14:46:31,4.8,4.7,11.2,13.1
2026-02-03T14:56:31,4.5,4.6,11.4,13.0
2026-02-03T15:06:31,4.7,4.8,11.1,13.2
2026-02-03T15:16:31,4.8,4.8,11.1,13.3
2026-02-03T15:26:31,5.0,4.7,11.3,13.3
2026-02-03T15:36:31,4.9,4.8,11.3,13.5
2026-02-03T15:46:31,4.8,4.8,11.4,13.3
2026-02-03T15:56:31,4.7,4.9,11.2,13.2
2026-02-03T16:06:31,4.9,4.9,11.3,13.2
2026-02-03T16:16:31,4.8,5.0,11.4,13.2
2026-02-03T16:26:31,4.8,4.9,11.4,13.3
2026-02-03T16:36:31,4.9,4.8,11.5,13.0
2026-02-03T16:46:31,4.9,4.8,11.4,13.2
2026-02-03T16:56:31,4.8,4.8,11.5,13.2
2026-02-03T17:06:31,5.0,4.9,11.3,13.2
2026-02-03T17:16:31,4.7,4.9,11.5,12.9
2026-02-03T17:26:31,4.7,4.7,11.5,13.2
2026-02-03T17:36:31,4.7,4.9,11.5,13.2
2026-02-03T17:46:31,4.8,4.7,11.4,13.1
2026-02-03T17:56:31,4.8,4.6,11.6,13.1
2026-02-03T18:06:31,4.8,4.8,11.6,13.2
2026-02-03T18:16:31,4.8,4.7,11.5,13.2
2026-02-03T18:26:31,4.9,4.9,11.5,13.1
2026-02-03T18:36:31,4.8,4.7,11.6,13.0
2026-02-03T18:46:31,4.7,4.4,11.4,13.2
2026-02-03T18:56:31,4.8,4.8,11.6,13.2
2026-02-03T19:06:31,4.7,4.9,11.5,13.1
2026-02-03T19:16:31,4.8,4.7,11.7,13.2
2026-02-03T19:26:31,5.0,4.7,11.5,13.2
2026-02-03T19:36:31,5.0,4.7,11.7,13.2
2026-02-03T19:46:31,5.0,4.9,11.4,13.3
2026-02-03T19:56:31,4.8,4.7,11.7,13.4
2026-02-03T20:06:31,4.9,4.6,11.8,13.2
2026-02-03T20:16:31,4.8,4.8,11.7,13.0
2026-02-03T20:26:31,5.0,4.7,11.6,13.1
2026-02-03T20:36:31,4.7,4.8,11.8,13.2
2026-02-03T20:46:31,4.9,4.8,11.8,13.2
2026-02-03T20:56:31,4.9,4.8,11.8,13.3
2026-02-03T21:06:31,4.8,4.7,11.5,13.1
2026-02-03T21:16:31,5.1,4.7,11.7,13.2
2026-02-03T21:26:31,5.0,4.8,11.6,13.2
2026-02-03T21:36:31,5.0,4.7,11.6,13.2
2026-02-03T21:46:32,5.0,4.8,11.6,13.2
2026-02-03T21:56:32,4.8,5.1,11.8,13.1
2026-02-03T22:06:32,4.9,4.9,11.8,13.2
2026-02-03T22:16:32,5.0,4.9,11.7,13.1
2026-02-03T22:26:32,4.9,4.7,11.6,13.2
2026-02-03T22:36:32,5.0,4.9,11.6,13.0
2026-02-03T22:46:32,5.1,4.8,11.7,13.2
2026-02-03T22:56:32,5.1,4.8,11.7,13.2
2026-02-03T23:06:32,5.1,4.7,11.8,13.1
2026-02-03T23:16:32,5.1,4.8,11.8,13.2
2026-02-03T23:26:32,5.1,4.9,11.8,13.3
2026-02-03T23:36:32,5.3,4.9,11.9,13.4
2026-02-03T23:46:32,5.2,5.0,11.7,13.2
2026-02-03T23:56:32,4.9,4.9,12.0,13.2
2026-02-04T00:06:32,5.3,5.0,12.0,13.3
2026-02-04T00:16:32,5.1,5.0,11.7,13.2
2026-02-04T00:26:32,5.3,5.1,11.8,13.2
2026-02-04T00:36:32,5.2,5.2,11.9,13.2
2026-02-04T00:46:32,5.4,5.1,11.9,13.4
2026-02-04T00:56:32,5.4,5.1,12.0,13.4
2026-02-04T01:06:32,5.4,5.1,12.0,13.4
2026-02-04T01:16:32,5.5,5.4,12.1,13.4
2026-02-04T01:26:32,5.7,5.1,12.3,13.5
2026-02-04T01:36:32,5.7,5.3,12.4,13.6
2026-02-04T01:46:32,5.6,5.4,12.3,13.5
2026-02-04T01:56:32,5.8,5.6,12.6,13.6
2026-02-04T02:06:32,5.7,5.4,12.4,13.7
2026-02-04T02:16:32,5.7,5.6,12.4,13.7
2026-02-04T02:26:32,5.7,5.6,12.5,13.8
2026-02-04T02:36:32,5.9,5.7,12.5,14.0
2026-02-04T02:46:32,5.9,5.8,12.7,13.8
2026-02-04T02:56:32,6.0,5.9,12.7,13.9
2026-02-04T03:06:32,5.8,5.9,12.6,14.1
2026-02-04T03:16:32,6.1,6.0,12.6,14.0
2026-02-04T03:26:32,6.2,6.1,13.0,14.2
2026-02-04T03:36:32,6.3,6.0,12.9,14.3
2026-02-04T03:46:32,6.2,6.0,13.0,14.3
2026-02-04T03:56:32,6.4,6.2,13.1,14.3
2026-02-04T04:06:32,6.4,6.1,13.3,14.5
2026-02-04T04:16:32,6.3,6.3,13.0,14.4
2026-02-04T04:26:32,6.4,6.5,13.2,14.3
2026-02-04T04:36:32,6.8,6.4,13.3,14.5
2026-02-04T04:46:32,6.6,6.5,13.4,14.6
2026-02-04T04:56:32,6.7,6.6,13.4,14.7
2026-02-04T05:06:32,6.7,6.6,13.6,14.5
2026-02-04T05:16:32,6.6,6.6,13.5,14.6
2026-02-04T05:26:32,6.7,6.7,13.5,14.7
2026-02-04T05:36:32,6.8,6.9,13.8,14.7
2026-02-04T05:46:32,6.8,6.7,13.6,14.7
2026-02-04T05:56:32,6.9,6.8,13.7,14.6
2026-02-04T06:06:32,7.0,6.8,13.7,14.7
2026-02-04T06:16:32,7.1,7.0,13.7,14.7
2026-02-04T06:26:32,7.1,7.0,13.8,14.7
2026-02-04T06:36:32,6.9,6.9,13.7,14.8
2026-02-04T06:46:32,6.8,6.9,14.3,14.8
2026-02-04T06:56:32,7.0,6.9,13.9,14.8
2026-02-04T07:06:32,6.9,6.9,14.0,14.8
2026-02-04T07:16:32,7.0,7.0,13.8,14.9
2026-02-04T07:26:32,7.0,7.0,13.9,14.9
2026-02-04T07:36:32,7.1,7.1,13.8,15.0
2026-02-04T07:46:32,7.2,7.1,13.8,14.9
2026-02-04T07:56:32,7.2,7.2,13.8,15.0
2026-02-04T08:06:32,7.2,7.0,13.9,15.1
2026-02-04T08:16:32,7.0,7.2,13.8,15.0
2026-02-04T08:26:32,7.0,7.1,13.8,15.0
2026-02-04T08:36:32,7.0,7.1,14.0,15.0
2026-02-04T08:46:32,7.2,7.1,13.9,15.0
2026-02-04T08:56:32,7.1,7.2,14.1,15.1
2026-02-04T09:06:32,7.3,7.2,14.0,15.0
2026-02-04T09:16:32,7.4,7.3,14.0,15.1
2026-02-04T09:26:32,7.3,7.2,14.1,15.2
2026-02-04T09:36:32,7.5,7.4,14.0,15.2
2026-02-04T09:46:32,7.5,7.5,14.2,15.4
2026-02-04T09:56:32,7.5,7.5,14.1,15.4
2026-02-04T10:06:32,7.9,7.7,14.3,15.6
2026-02-04T10:16:32,8.2,7.8,14.3,15.6
2026-02-04T10:26:32,11.0,8.0,14.5,15.9
2026-02-04T10:36:32,13.2,8.7,14.7,16.7
2026-02-04T10:46:32,14.2,9.5,15.2,17.5
2026-02-04T10:56:32,14.9,10.2,15.4,18.6
2026-02-04T11:06:32,15.7,11.4,16.3,19.7
2026-02-04T11:16:32,16.8,12.7,17.5,19.8
2026-02-04T11:26:32,17.3,13.6,18.2,19.8
2026-02-04T11:36:32,18.0,14.3,18.8,20.2
2026-02-04T11:46:32,18.4,15.2,19.1,21.2
2026-02-04T11:56:32,20.6,17.9,20.6,23.1
2026-02-04T12:06:32,21.5,18.7,19.6,23.7
2026-02-04T12:16:33,22.7,20.1,20.2,25.5
2026-02-04T12:26:33,23.6,21.7,20.0,26.1
2026-02-04T12:36:33,24.5,22.6,20.1,26.8
2026-02-04T12:46:33,24.8,23.5,20.1,27.2
2026-02-04T12:56:33,25.4,24.4,20.8,27.9
2026-02-04T13:06:33,26.3,25.3,21.2,28.6
2026-02-04T13:16:33,26.8,26.1,21.9,29.1
2026-02-04T13:26:33,27.3,27.0,23.2,29.3
2026-02-04T13:36:33,28.1,27.7,24.5,29.2
2026-02-04T13:46:33,28.5,28.4,25.8,28.6
2026-02-04T13:56:33,28.9,29.0,26.6,28.4
2026-02-04T14:06:33,29.4,29.9,27.5,28.4
2026-02-04T14:16:33,29.9,34.6,28.1,28.2
2026-02-04T14:26:33,30.2,37.2,28.2,28.1
2026-02-04T14:36:33,30.5,38.9,28.4,28.0
2026-02-04T14:46:33,30.8,40.4,28.4,28.1
2026-02-04T14:56:33,31.1,41.7,28.0,28.4
2026-02-04T15:06:33,31.1,42.7,27.9,28.4
2026-02-04T15:16:33,31.5,43.0,27.9,28.6
2026-02-04T15:26:33,31.2,43.1,27.6,28.7
2026-02-04T15:36:33,31.2,43.9,27.4,28.6
2026-02-04T15:46:33,31.2,43.7,27.5,28.8
2026-02-04T15:56:33,30.6,42.4,27.0,28.8
2026-02-04T16:06:33,30.7,42.2,27.3,28.8
2026-02-04T16:16:33,30.5,42.8,27.2,28.7
2026-02-04T16:26:33,30.3,42.6,27.1,28.5
2026-02-04T16:36:33,29.6,42.5,27.1,28.3
2026-02-04T16:46:33,28.9,40.0,26.7,28.1
2026-02-04T16:56:33,28.0,36.7,26.6,27.7
2026-02-04T17:06:33,27.0,34.1,26.1,27.2
2026-02-04T17:16:33,26.1,31.5,25.7,26.7
2026-02-04T17:26:33,25.2,29.6,25.0,26.1
2026-02-04T17:36:33,24.5,28.1,24.7,25.6
2026-02-04T17:46:33,23.7,27.0,24.2,25.0
2026-02-04T17:56:33,23.0,25.8,23.8,24.5
2026-02-04T18:06:33,22.3,24.9,23.2,23.9
2026-02-04T18:16:33,22.0,24.0,23.0,23.4
2026-02-04T18:26:33,21.2,23.4,22.2,23.0
2026-02-04T18:36:33,20.6,22.6,21.9,22.5
2026-02-04T18:46:33,20.2,22.0,21.5,22.1
2026-02-04T18:56:33,19.7,21.3,21.1,21.4
2026-02-04T19:06:33,19.3,20.8,20.8,21.1
2026-02-04T19:16:33,16.1,17.0,16.4,16.6
2026-02-04T19:26:33,12.0,13.2,15.1,15.5
2026-02-04T19:36:33,12.0,13.2,16.1,16.7
2026-02-04T19:46:33,12.3,13.4,17.0,17.4
2026-02-04T19:56:33,12.2,13.2,17.2,17.8
2026-02-04T20:06:33,11.9,12.8,17.0,17.8
2026-02-04T20:16:33,12.2,12.9,17.4,18.3
2026-02-04T20:26:33,11.9,12.8,17.6,18.4
2026-02-04T20:36:33,11.9,12.5,17.5,18.3
2026-02-04T20:46:33,11.7,12.4,17.5,18.4
2026-02-04T20:56:33,11.3,12.0,17.3,18.2
2026-02-04T21:06:33,11.4,12.0,17.3,18.3
2026-02-04T21:16:33,11.0,11.7,17.3,18.1
2026-02-04T21:26:33,10.8,11.5,16.8,17.9
2026-02-04T21:36:33,10.6,11.2,16.8,17.9
2026-02-04T21:46:33,10.5,10.9,16.7,17.8
2026-02-04T21:56:33,10.3,10.7,16.5,17.7
2026-02-04T22:06:33,10.1,10.5,16.3,17.5
2026-02-04T22:16:33,9.8,10.3,16.2,17.4
2026-02-04T22:26:33,9.8,10.0,15.9,17.2
2026-02-04T22:36:33,9.5,9.7,15.7,16.9
2026-02-04T22:46:33,9.2,9.6,15.7,17.0
2026-02-04T22:56:33,9.0,9.3,15.4,16.8
2026-02-04T23:06:33,8.8,9.1,15.2,16.6
2026-02-04T23:16:33,8.9,8.9,15.0,16.4
2026-02-04T23:26:33,8.4,8.5,14.8,16.0
2026-02-04T23:36:33,8.3,8.4,14.6,16.0
2026-02-04T23:46:33,8.1,8.2,14.6,15.8
2026-02-04T23:56:33,8.0,8.0,14.3,15.8
2026-02-05T00:06:33,7.9,7.9,14.4,15.6
2026-02-05T00:16:33,7.6,7.7,14.0,15.4
2026-02-05T00:26:33,7.5,7.5,14.0,15.4
2026-02-05T00:36:33,7.7,7.7,14.0,15.6
2026-02-05T00:46:33,7.2,7.3,13.9,15.2
2026-02-05T00:56:33,6.9,7.0,13.6,14.8
2026-02-05T01:06:33,6.9,7.0,13.7,15.0
2026-02-05T01:16:33,6.6,6.7,13.1,14.7
2026-02-05T01:26:33,6.7,6.7,13.5,14.9
2026-02-05T01:36:33,6.4,6.6,13.1,14.5
2026-02-05T01:46:33,6.5,6.3,13.3,14.5
2026-02-05T01:56:33,6.1,6.0,12.8,14.2
2026-02-05T02:06:33,6.0,6.0,12.9,14.3
2026-02-05T02:16:33,6.1,5.9,12.5,14.0
2026-02-05T02:26:33,6.0,5.9,12.7,14.3
2026-02-05T02:36:33,6.0,5.8,12.6,14.1
2026-02-05T02:46:33,5.9,5.9,12.5,14.1
2026-02-05T02:56:33,5.7,5.6,12.4,14.0
2026-02-05T03:06:33,5.7,5.5,12.5,13.9
2026-02-05T03:16:33,5.6,5.3,12.3,13.8
2026-02-05T03:26:33,5.4,5.2,12.2,13.6
2026-02-05T03:36:33,5.6,5.5,12.2,13.6
2026-02-05T03:46:33,5.5,5.3,12.0,13.5
2026-02-05T03:56:33,5.4,5.1,11.9,13.4
2026-02-05T04:06:33,5.2,5.2,11.9,13.4
2026-02-05T04:16:33,4.9,4.8,11.6,13.0
2026-02-05T04:26:34,5.0,4.7,11.4,12.9
2026-02-05T04:36:34,5.0,4.8,11.5,12.8
2026-02-05T04:46:34,4.8,4.6,11.6,12.9
2026-02-05T04:56:34,4.5,4.4,11.2,12.6
2026-02-05T05:06:34,4.4,4.4,11.2,12.6
2026-02-05T05:16:34,4.6,4.4,11.2,12.8
2026-02-05T05:26:34,4.7,4.5,11.4,12.8
2026-02-05T05:36:34,4.3,4.0,11.2,12.5
2026-02-05T05:46:34,4.5,4.4,11.2,12.6
2026-02-05T05:56:34,4.7,4.1,11.0,12.5
2026-02-05T06:06:34,4.4,4.3,11.2,12.6
2026-02-05T06:16:34,4.4,4.1,11.1,12.7
2026-02-05T06:26:34,4.0,4.0,10.9,12.3
2026-02-05T06:36:34,4.3,4.1,11.1,12.6
2026-02-05T06:46:34,4.4,4.2,11.2,12.7
2026-02-05T06:56:34,4.6,4.1,11.1,12.7
2026-02-05T07:06:34,4.1,4.0,11.1,12.6
2026-02-05T07:16:34,4.2,4.1,11.0,12.6
2026-02-05T07:26:34,4.0,3.9,10.7,12.2
2026-02-05T07:36:34,4.1,3.8,10.8,12.5
2026-02-05T07:46:34,4.0,3.9,10.7,12.2
2026-02-05T07:56:34,3.9,3.7,10.7,12.3
2026-02-05T08:06:34,4.0,3.7,10.5,12.1
2026-02-05T08:16:34,3.9,3.6,10.5,12.1
2026-02-05T08:26:34,3.8,3.5,10.5,12.0
2026-02-05T08:36:34,3.6,3.5,10.4,12.0
2026-02-05T08:46:34,3.5,3.4,10.1,11.8
2026-02-05T08:56:34,3.6,3.3,10.0,11.7
2026-02-05T09:06:34,3.5,3.2,10.1,11.7
2026-02-05T09:16:34,3.1,3.0,9.7,11.3
2026-02-05T09:26:34,3.2,2.8,9.7,11.3
2026-02-05T09:36:34,3.2,2.9,9.4,11.1
2026-02-05T09:46:34,3.2,2.9,9.6,11.1
2026-02-05T09:56:34,4.4,4.0,10.8,12.6
2026-02-05T10:06:34,4.1,3.9,10.6,12.6
2026-02-05T10:16:34,4.4,3.9,10.8,12.7
2026-02-05T10:26:34,4.5,4.0,10.6,12.7
2026-02-05T10:36:34,4.3,4.0,10.7,12.8
2026-02-05T10:46:34,4.4,4.0,10.8,12.8
2026-02-05T10:56:34,4.5,4.2,10.9,12.8
2026-02-05T11:06:34,4.4,4.2,10.8,12.7
2026-02-05T11:16:34,4.4,4.2,10.9,12.8
2026-02-05T11:26:34,3.6,3.2,9.7,11.6
2026-02-05T11:36:34,3.8,3.5,9.9,11.9
2026-02-05T11:46:34,4.3,3.8,10.0,12.1
2026-02-05T11:56:34,4.3,3.9,10.1,12.3
2026-02-05T12:06:34,4.3,4.0,10.1,12.2
2026-02-05T12:16:34,4.4,4.0,10.2,12.5
2026-02-05T12:26:34,4.7,4.3,10.4,12.6
2026-02-05T12:36:34,4.5,4.1,10.3,12.5
2026-02-05T12:46:34,4.7,4.5,10.5,12.7
2026-02-05T12:56:34,5.1,4.7,10.7,13.0
2026-02-05T13:06:34,5.2,4.9,10.8,13.1
2026-02-05T13:16:34,5.8,5.2,11.1,13.5
2026-02-05T13:26:34,6.0,5.3,11.5,13.8
2026-02-05T13:36:34,6.1,5.4,11.7,13.9
2026-02-05T13:46:34,7.0,6.7,12.4,14.6
2026-02-05T13:56:34,7.5,7.0,12.8,15.0
2026-02-05T14:06:34,8.4,8.0,13.5,15.3
2026-02-05T14:16:34,9.6,9.3,14.5,16.5
2026-02-05T14:26:34,9.9,10.0,15.3,17.2
2026-02-05T14:36:34,7.9,10.2,14.5,16.7
2026-02-05T14:46:34,8.8,10.3,14.2,16.5
2026-02-05T14:56:34,9.1,9.5,14.2,16.6
