hoek.csv,2025-12-24T07:21:19,0.5,75.2
raam.csv,2025-12-24T07:20:49,0.5,77.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
hoek.csv,2025-12-24T07:21:19,0.5,75.2
raam.csv,2025-12-24T07:20:49,0.5,77.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
hoek.csv,2025-12-24T07:21:19,0.5,75.2
raam.csv,2025-12-24T07:20:49,0.5,77.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
hoek.csv,2025-12-24T07:21:19,0.5,75.2
raam.csv,2025-12-24T07:20:49,0.5,77.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
hoek.csv,2025-12-24T07:21:19,0.5,75.2
raam.csv,2025-12-24T07:20:49,0.5,77.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
hoek.csv,2025-12-24T07:21:19,0.5,75.2
raam.csv,2025-12-24T07:20:49,0.5,77.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
hoek.csv,2025-12-24T07:21:19,0.5,75.2
raam.csv,2025-12-24T07:20:49,0.5,77.7
binnenmuur.csv,2025-12-24T07:19:33,0.4,75.7
hoek.csv,2025-12-24T07:21:19,0.5,75.2
raam.csv,2025-12-24T07:20:49,0.5,77.7
hoek.csv,2025-12-24T07:21:19,0.5,75.2
raam.csv,2025-12-24T07:20:49,0.5,77.7
hoek.csv,2025-12-24T07:21:19,0.5,75.2
raam.csv,2025-12-24T07:20:49,0.5,77.7
hoek.csv,2025-12-24T07:21:19,0.5,75.2
